Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,BsmtFinSF2_Cat,TieneEnclosedPorch,TieneScreenPorch,LotArea_Log,MSZoning,Alley,LotShape,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleCategory,HomeGarageType
838,21.0,1680,6,5,1973,1973,158.0,330,0,153,483,483,504,0,987,1,0,1,1,2,1,5,0,1973.0,1,264,0,0,0,0,0,0,0,11,2008,100000,NoBsmtFinSF2,0,0,7.427144133408616,RM,NoAlley,Reg,Inside,BrDale,Norm,Norm,Duplex/Townhouse,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,160_Detchd
839,75.0,9525,5,6,1995,2006,0.0,0,0,1099,1099,1099,0,0,1099,0,0,1,1,3,1,6,0,1999.0,1,352,278,0,0,0,0,0,0,6,2008,144000,NoBsmtFinSF2,0,0,9.161780181360806,RL,NoAlley,Reg,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,20_Attchd
840,70.0,11767,5,6,1946,1995,0.0,352,0,416,768,768,432,0,1200,0,0,1,0,3,1,6,0,1946.0,1,240,0,0,0,0,0,0,0,5,2008,130500,NoBsmtFinSF2,0,0,9.373139262281274,RL,NoAlley,Reg,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,50_Detchd
841,69.0,12155,6,8,1925,1950,0.0,156,0,516,672,810,672,0,1482,0,0,2,0,4,1,7,0,1934.0,1,400,0,0,254,0,0,0,0,3,2008,140000,NoBsmtFinSF2,1,0,9.405578154036684,Comercial/Industrial,NoAlley,IR1,Inside,SWISU,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,N,SBrkr,Fa,Typ,None,Unf,TA,TA,P,NoPool,NoFence,NoMisc,WD_Normal,70_Detchd
842,60.0,10440,5,8,1904,2002,0.0,0,0,650,650,958,581,0,1539,0,0,2,0,3,1,8,1,1983.0,2,686,70,78,68,0,0,0,0,6,2008,157500,NoBsmtFinSF2,1,0,9.25349564229011,RM,HasAlley,Reg,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Po,Unf,Gd,TA,P,NoPool,NoFence,NoMisc,WD_Normal,70_Detchd
843,82.0,9020,6,7,1966,1966,183.0,312,539,276,1127,1165,0,0,1165,1,0,1,1,3,1,6,0,1966.0,2,490,0,129,0,0,0,0,0,5,2008,174900,HasBsmtFinSF2,0,0,9.107310471656639,RL,NoAlley,Reg,Inside,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,GasA,TA,Y,SBrkr,TA,Typ,None,RFn,Gd,Gd,Y,NoPool,GdPrv,NoMisc,WD_Normal,80_Attchd
844,80.0,8000,5,4,1961,1961,0.0,0,0,1800,1800,1800,0,0,1800,0,0,2,0,6,2,10,0,0.0,0,0,0,0,0,0,0,0,0,7,2007,141000,NoBsmtFinSF2,0,0,8.987321812850125,RL,NoAlley,Reg,Corner,NAmes,Artery,Norm,Duplex/Townhouse,1Story,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,N,SBrkr,TA,Typ,None,None,None,None,Y,NoPool,NoFence,NoMisc,WD_Normal,90_None
845,100.0,12665,5,8,1915,1950,0.0,0,0,876,876,876,540,0,1416,0,0,1,1,4,1,7,1,1949.0,3,720,418,0,194,0,0,0,0,6,2008,153900,NoBsmtFinSF2,1,0,9.446676517076376,RM,HasAlley,IR1,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,50_Detchd
846,69.0,16647,5,5,1975,1981,0.0,1390,0,0,1390,1701,0,0,1701,1,0,2,0,3,1,6,2,1975.0,2,611,0,0,0,0,0,0,0,1,2007,171000,NoBsmtFinSF2,0,0,9.720045368073471,RL,NoAlley,IR1,CulDSac,Sawyer,RRAe,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Min2,TA,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,85_Basment
847,75.0,9317,7,5,1993,1993,137.0,513,0,227,740,1006,769,0,1775,1,0,2,1,3,1,7,1,1993.0,2,425,234,72,192,0,0,0,0,7,2009,213000,NoBsmtFinSF2,1,0,9.139703292376742,RL,NoAlley,Reg,Inside,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,60_Attchd
848,36.0,15523,5,6,1972,1972,0.0,460,0,404,864,864,0,0,864,1,0,1,0,3,1,5,1,1972.0,1,338,0,0,0,0,0,0,0,8,2009,133500,NoBsmtFinSF2,0,0,9.650142492488797,RL,NoAlley,IR1,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Fa,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,20_Attchd
849,75.0,45600,6,8,1908,1997,0.0,0,0,907,907,1307,1051,0,2358,0,0,3,0,5,1,10,1,1908.0,2,360,486,40,0,0,175,0,0,9,2008,240000,NoBsmtFinSF2,0,1,10.727684925086583,RL,NoAlley,Irregular,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Unf,Fa,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,50_Detchd
850,80.0,9600,6,7,1976,1994,360.0,0,0,528,528,1094,761,0,1855,0,0,2,1,3,1,7,1,1976.0,2,512,113,100,0,0,0,0,0,8,2007,187000,NoBsmtFinSF2,0,0,9.169622538697624,RL,NoAlley,Reg,MultiFrontage,Veenker,Feedr,Norm,1Fam,SLvl,Hip,CompShg,Plywood,Plywood,BrkFace,Gd,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,80_Attchd
851,36.0,4435,6,5,2003,2003,170.0,659,0,189,848,848,0,0,848,1,0,1,0,1,1,3,0,2003.0,2,420,140,0,0,0,0,0,0,11,2007,131500,NoBsmtFinSF2,0,0,8.397508348470257,RM,NoAlley,Reg,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,120_Attchd
852,69.0,3196,8,5,2003,2003,40.0,0,0,1273,1273,1456,0,0,1456,0,0,2,0,2,1,7,1,2003.0,2,400,143,20,0,0,0,0,0,5,2006,215000,NoBsmtFinSF2,0,0,8.069968149059841,RL,NoAlley,Reg,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,120_Attchd
853,53.0,7128,7,5,1941,1950,0.0,364,0,554,918,918,728,0,1646,0,0,2,0,4,1,7,2,1941.0,1,240,0,0,0,0,126,0,0,8,2007,164000,NoBsmtFinSF2,0,1,8.871926251117628,RL,NoAlley,Reg,Inside,Crawfor,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Unf,TA,TA,Y,NoPool,MnPrv,NoMisc,WD_Normal,75_Detchd
854,69.0,12095,6,6,1964,1964,115.0,564,0,563,1127,1445,0,0,1445,0,0,1,1,3,1,7,1,1964.0,2,645,180,0,0,0,0,0,0,8,2009,158000,NoBsmtFinSF2,0,0,9.400630098419315,RL,NoAlley,IR1,Corner,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,HdBoard,BrkFace,TA,Gd,CBlock,TA,TA,Gd,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,Fa,RFn,TA,TA,Y,NoPool,MnPrv,NoMisc,WD_Normal,80_Attchd
855,102.0,17920,5,4,1955,1974,0.0,306,1085,372,1763,1779,0,0,1779,1,0,1,1,3,1,6,1,1955.0,2,454,0,418,0,0,312,0,0,7,2006,170000,HasBsmtFinSF2,0,1,9.793728488543389,RL,NoAlley,Reg,Inside,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Plywood,None,TA,TA,CBlock,TA,TA,Mn,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Gd,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Abnorml,20_Attchd
856,69.0,6897,5,8,1962,2010,0.0,659,0,381,1040,1040,0,0,1040,1,0,1,1,3,1,6,0,1962.0,1,260,0,104,0,0,0,0,0,4,2010,127000,NoBsmtFinSF2,0,0,8.838986793496787,RL,NoAlley,IR1,Corner,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,20_Detchd
857,69.0,10970,6,6,1978,1978,0.0,505,435,0,940,1026,0,0,1026,1,0,1,0,3,1,5,0,1981.0,2,576,0,0,34,0,0,0,0,10,2008,147000,HasBsmtFinSF2,1,0,9.30301070681749,RL,NoAlley,IR1,Inside,CollgCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,HdBoard,None,TA,TA,CBlock,Gd,Gd,Gd,GLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,None,Unf,TA,Fa,Y,NoPool,MnPrv,NoMisc,WD_Normal,80_Detchd
858,65.0,8125,6,5,1994,1995,0.0,0,0,702,702,702,779,0,1481,0,0,2,1,3,1,6,1,1994.0,2,343,0,36,0,0,0,0,0,3,2009,174000,NoBsmtFinSF2,0,0,9.002824076547672,RL,NoAlley,Reg,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,60_Attchd
859,80.0,10400,7,5,1976,1976,189.0,0,0,1090,1090,1370,0,0,1370,0,0,2,0,3,1,6,1,1976.0,2,479,0,0,0,0,0,0,0,6,2009,152000,NoBsmtFinSF2,0,0,9.249657234353133,RL,NoAlley,Reg,Inside,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,RFn,TA,TA,Y,NoPool,MnPrv,NoMisc,WD_Family,20_Attchd
860,69.0,11029,6,7,1968,1984,220.0,619,0,435,1054,1512,1142,0,2654,1,0,2,1,4,1,9,1,1968.0,2,619,0,65,0,0,222,0,0,8,2006,250000,NoBsmtFinSF2,0,1,9.308374112247549,RL,NoAlley,IR1,Corner,NWAmes,PosA,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,60_Attchd
861,55.0,7642,7,8,1918,1998,0.0,0,0,912,912,912,514,0,1426,0,0,1,1,3,1,7,1,1925.0,1,216,0,240,0,0,0,0,0,6,2007,189950,NoBsmtFinSF2,0,0,8.941545475242885,RL,NoAlley,Reg,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Unf,TA,TA,Y,NoPool,GdPrv,NoMisc,WD_Normal,50_Detchd
862,75.0,11625,5,4,1965,1965,0.0,841,0,198,1039,1039,0,0,1039,1,0,1,1,3,1,6,0,1965.0,2,504,0,0,0,0,0,0,0,4,2010,131500,NoBsmtFinSF2,0,0,9.360999248261296,RL,NoAlley,Reg,Inside,Sawyer,Norm,Norm,2fmCon,1Story,Hip,CompShg,Plywood,HdBoard,None,TA,TA,PConc,TA,TA,Mn,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,190_Attchd
863,81.0,9672,6,5,1984,1985,0.0,338,0,702,1040,1097,0,0,1097,0,0,2,0,3,1,6,0,1986.0,2,480,0,0,0,0,0,0,0,5,2010,152000,NoBsmtFinSF2,0,0,9.177093778182547,RL,NoAlley,Reg,Corner,SawyerW,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Unf,TA,TA,Y,NoPool,GdPrv,NoMisc,WD_Normal,20_Attchd
864,70.0,7931,5,5,1959,1959,0.0,1148,0,0,1148,1148,0,0,1148,1,0,1,0,3,1,6,0,1959.0,1,672,0,0,0,0,0,0,0,7,2009,132500,NoBsmtFinSF2,0,0,8.978660489639687,RL,NoAlley,Reg,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,Plywood,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Unf,TA,TA,Y,NoPool,GdPrv,NoMisc,WD_Normal,20_Attchd
865,72.0,8640,7,5,2007,2008,0.0,0,0,1372,1372,1372,0,0,1372,0,0,2,0,3,1,6,0,2008.0,2,529,0,140,0,0,0,0,0,5,2008,250580,NoBsmtFinSF2,0,0,9.0642735958414,Comercial/Industrial,NoAlley,Reg,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,New_Partial,20_Attchd
866,69.0,8750,5,6,1970,1970,76.0,828,0,174,1002,1002,0,0,1002,1,0,1,0,3,1,5,0,1973.0,2,902,0,0,0,0,0,0,0,8,2009,148500,NoBsmtFinSF2,0,0,9.076923258535832,RL,NoAlley,IR1,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Unf,TA,TA,Y,NoPool,MnPrv,NoMisc,WD_Normal,20_Detchd
867,67.0,10656,8,5,2006,2007,274.0,0,0,1638,1638,1646,0,0,1646,0,0,2,0,3,1,6,1,2007.0,3,870,192,80,0,0,0,0,0,11,2007,248900,NoBsmtFinSF2,0,0,9.273972232220956,RL,NoAlley,IR1,Inside,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,New_Partial,20_Attchd
868,85.0,6970,4,5,1961,1961,0.0,932,0,108,1040,1120,0,0,1120,1,0,1,1,3,1,5,0,1961.0,2,544,168,0,0,0,0,0,400,5,2007,129000,NoBsmtFinSF2,0,0,8.849513965486398,RL,NoAlley,Reg,Corner,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Fa,Typ,None,RFn,TA,TA,Y,NoPool,NoFence,Shed,WD_Normal,20_Attchd
869,69.0,14762,5,6,1948,1950,0.0,0,0,0,0,1547,720,53,2320,0,0,2,0,2,1,7,1,1979.0,2,672,120,144,0,0,0,0,0,5,2006,169000,NoBsmtFinSF2,0,0,9.599879329534089,RL,NoAlley,Irregular,Corner,Gilbert,Feedr,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,Slab,None,None,None,None,None,GasA,Gd,Y,SBrkr,TA,Typ,TA,Unf,TA,TA,P,NoPool,NoFence,NoMisc,WD_Normal,60_Attchd
870,80.0,9938,7,5,1993,1994,246.0,750,0,300,1050,1062,887,0,1949,1,0,2,1,3,1,8,1,1993.0,2,574,156,90,0,0,0,0,0,6,2010,236000,NoBsmtFinSF2,0,0,9.204221690968005,RL,NoAlley,Reg,Inside,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Fin,TA,TA,Y,NoPool,GdPrv,NoMisc,WD_Normal,60_Attchd
871,60.0,6600,5,5,1962,1962,0.0,0,0,894,894,894,0,0,894,0,0,1,0,2,1,5,0,1962.0,1,308,0,0,0,0,0,0,0,8,2009,109500,NoBsmtFinSF2,0,0,8.79497643168877,RL,NoAlley,Reg,Inside,NAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,N,SBrkr,TA,Typ,None,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,20_Detchd
872,70.0,8750,6,5,1998,1998,116.0,505,0,299,804,804,878,0,1682,0,0,2,1,3,1,7,0,1998.0,2,523,0,77,0,0,0,0,0,6,2010,200500,NoBsmtFinSF2,0,0,9.076923258535832,RL,NoAlley,Reg,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,60_Attchd
873,74.0,8892,5,7,1953,1996,0.0,0,0,105,105,910,0,0,910,0,0,1,0,3,1,5,0,1953.0,2,414,196,0,150,0,0,0,0,10,2008,116000,NoBsmtFinSF2,1,0,9.09301972939964,RL,NoAlley,Reg,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,Gd,TA,Stone,TA,TA,Av,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Unf,TA,TA,Y,NoPool,GdWo,NoMisc,WD_Normal,20_Attchd
874,60.0,12144,5,7,1949,1950,0.0,375,0,457,832,1036,0,232,1268,0,0,1,0,3,1,6,1,1949.0,1,288,0,28,0,0,0,0,0,9,2009,133000,NoBsmtFinSF2,0,0,9.404672841436273,RL,NoAlley,Reg,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Unf,TA,TA,Y,NoPool,NoFence,Othr,WD_Normal,40_Attchd
875,52.0,5720,5,6,1941,1950,0.0,0,0,676,676,676,455,0,1131,0,0,1,1,3,1,5,0,1941.0,1,200,26,0,0,0,0,0,0,8,2009,66500,NoBsmtFinSF2,0,0,8.651898894268529,RM,NoAlley,Reg,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Abnorml,50_Detchd
876,75.0,9000,8,5,2007,2007,0.0,64,0,1120,1184,1184,1426,0,2610,0,0,2,1,4,1,11,1,2007.0,2,550,208,364,0,0,0,0,0,8,2007,303477,NoBsmtFinSF2,0,0,9.105090961257085,Comercial/Industrial,NoAlley,Reg,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,New_Partial,60_BuiltIn
877,94.0,25286,4,5,1963,1963,0.0,633,0,431,1064,1040,0,0,1040,1,0,1,0,3,1,5,0,1963.0,2,648,0,0,0,0,0,0,0,1,2007,132250,NoBsmtFinSF2,0,0,10.138045708665592,RL,NoAlley,Reg,Inside,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,PConc,TA,TA,Gd,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,20_Attchd
878,74.0,8834,9,5,2004,2005,216.0,1170,0,292,1462,1462,762,0,2224,1,0,2,1,4,1,10,1,2004.0,3,738,184,0,0,0,0,0,0,6,2009,350000,NoBsmtFinSF2,0,0,9.086476384753796,RL,NoAlley,Reg,Inside,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,60_Attchd
879,88.0,11782,5,7,1961,1995,0.0,899,0,210,1109,1155,0,0,1155,1,0,1,0,3,1,6,0,1987.0,2,576,192,0,0,0,0,0,400,6,2010,148000,NoBsmtFinSF2,0,0,9.37441309371334,RL,NoAlley,IR1,Inside,Sawyer,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Min2,None,Unf,TA,TA,Y,NoPool,MnPrv,Shed,WD_Normal,85_Detchd
880,69.0,7000,5,8,1978,2005,90.0,646,0,218,864,864,0,0,864,1,0,1,0,3,1,6,0,1978.0,1,336,0,0,0,0,0,0,0,7,2009,136500,NoBsmtFinSF2,0,0,8.853808274977197,RL,NoAlley,IR1,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Unf,TA,TA,Y,NoPool,GdWo,NoMisc,WD_Normal,20_Attchd
881,60.0,7024,5,5,2005,2006,0.0,980,0,110,1090,1090,0,0,1090,1,0,1,1,2,1,5,0,2005.0,2,450,0,49,0,0,0,0,0,6,2007,157000,NoBsmtFinSF2,0,0,8.857230494201946,RL,NoAlley,Reg,Inside,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Ex,Gd,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,20_Attchd
882,44.0,13758,7,5,1990,1991,117.0,902,0,254,1156,1187,530,0,1717,0,0,2,1,3,1,7,1,1990.0,2,400,168,36,0,0,0,0,0,4,2007,187500,NoBsmtFinSF2,0,0,9.529448434427817,RL,NoAlley,IR1,CulDSac,Timber,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,50_Attchd
883,69.0,9636,6,5,1992,1993,0.0,0,0,808,808,808,785,0,1593,0,0,2,1,3,1,7,1,1993.0,2,389,342,40,0,0,0,0,0,12,2009,178000,NoBsmtFinSF2,0,0,9.173365135851288,RL,NoAlley,IR1,Corner,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,RFn,TA,TA,Y,NoPool,MnPrv,NoMisc,WD_Normal,60_BuiltIn
884,60.0,6204,4,5,1912,1950,0.0,0,0,795,795,954,795,481,2230,1,0,1,0,5,1,10,0,1997.0,1,440,0,188,0,0,0,0,0,3,2006,118500,NoBsmtFinSF2,0,0,8.733110697638708,RL,NoAlley,Reg,Inside,SWISU,Norm,Norm,1Fam,2.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,PConc,TA,Fa,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Typ,None,Unf,TA,Gd,Y,NoPool,NoFence,NoMisc,WD_Normal,75_Detchd
885,65.0,7150,5,5,1967,1967,60.0,432,0,460,892,892,0,0,892,0,0,1,0,3,1,5,0,1967.0,1,288,0,0,0,0,0,0,0,7,2009,100000,NoBsmtFinSF2,0,0,8.875007486048396,RL,NoAlley,Reg,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,RFn,TA,TA,Y,NoPool,GdWo,NoMisc,WD_Normal,20_Attchd
